date,hospital,wait_time
2025-05-04,KTPH,2.6666666666666665
2025-05-05,KTPH,5.416666666666667
2025-05-06,KTPH,6.983333333333333
2025-05-07,KTPH,5.9
2025-05-08,KTPH,5.666666666666667
2025-05-09,KTPH,6.85
2025-05-10,KTPH,3.0166666666666666
2025-05-11,KTPH,2.283333333333333
2025-05-12,KTPH,3.533333333333333
2025-05-13,KTPH,13.2
2025-05-14,KTPH,15.933333333333334
2025-05-15,KTPH,3.75
2025-05-16,KTPH,2.566666666666667
2025-05-17,KTPH,1.6833333333333333
2025-05-18,KTPH,2.033333333333333
2025-05-19,KTPH,2.3
2025-05-20,KTPH,2.37
2025-05-21,KTPH,2.62
2025-05-22,KTPH,2.42
2025-05-23,KTPH,2.65
2025-05-24,KTPH,2.43
2025-05-25,KTPH,2.27
2025-05-26,KTPH,3.25
2025-05-27,KTPH,3.15
2025-05-28,KTPH,3.2666666666666666
2025-05-29,KTPH,2.533333333333333
2025-05-30,KTPH,2.65
2025-05-31,KTPH,2.65
2025-06-01,KTPH,2.5166666666666666
2025-06-02,KTPH,2.533333333333333
2025-06-03,KTPH,3.35
2025-06-04,KTPH,3.65
2025-06-05,KTPH,3.05
2025-06-06,KTPH,2.75
2025-06-07,KTPH,2.0166666666666666
2023-01-01,NTFGH,7.9
2023-01-02,NTFGH,4.2
2023-01-03,NTFGH,22.8
2023-01-04,NTFGH,14.7
2023-01-05,NTFGH,18.0
2023-01-06,NTFGH,8.2
2023-01-07,NTFGH,2.4
2023-01-08,NTFGH,2.6
2023-01-09,NTFGH,6.7
2023-01-10,NTFGH,9.7
2023-01-11,NTFGH,12.0
2023-01-12,NTFGH,9.5
2023-01-13,NTFGH,5.5
2023-01-14,NTFGH,2.5
2023-01-15,NTFGH,4.0
2023-01-16,NTFGH,6.5
2023-01-17,NTFGH,8.5
2023-01-18,NTFGH,9.2
2023-01-19,NTFGH,3.1
2023-01-20,NTFGH,2.0
2023-01-21,NTFGH,1.7
2023-01-22,NTFGH,1.7
2023-01-23,NTFGH,1.5
2023-01-24,NTFGH,3.0
2023-01-25,NTFGH,5.3
2023-01-26,NTFGH,5.3
2023-01-27,NTFGH,3.0
2023-01-28,NTFGH,5.9
2023-01-29,NTFGH,5.9
2023-01-30,NTFGH,15.6
2023-01-31,NTFGH,22.1
2023-02-01,NTFGH,24.3
2023-02-02,NTFGH,21.5
2023-02-03,NTFGH,16.2
2023-02-04,NTFGH,6.2
2023-02-05,NTFGH,9.3
2023-02-06,NTFGH,15.5
2023-02-07,NTFGH,25.8
2023-02-08,NTFGH,15.2
2023-02-09,NTFGH,15.2
2023-02-10,NTFGH,19.4
2023-02-11,NTFGH,8.1
2023-02-12,NTFGH,10.9
2023-02-13,NTFGH,26.3
2023-02-14,NTFGH,19.3
2023-02-15,NTFGH,18.5
2023-02-16,NTFGH,15.0
2023-02-17,NTFGH,9.4
2023-02-18,NTFGH,2.5
2023-02-19,NTFGH,2.2
2023-02-20,NTFGH,7.2
2023-02-21,NTFGH,20.5
2023-02-22,NTFGH,23.0
2023-02-23,NTFGH,19.2
2023-02-24,NTFGH,6.0
2023-02-25,NTFGH,4.2
2023-02-26,NTFGH,3.2
2023-02-27,NTFGH,7.97
2023-02-28,NTFGH,9.24
2023-03-01,NTFGH,7.38
2023-03-02,NTFGH,6.8
2023-03-03,NTFGH,3.2
2023-03-04,NTFGH,1.9
2023-03-05,NTFGH,2.8
2023-03-06,NTFGH,10.77
2023-03-07,NTFGH,19.35
2023-03-08,NTFGH,11.38
2023-03-09,NTFGH,8.33
2023-03-10,NTFGH,5.47
2023-03-11,NTFGH,3.07
2023-03-12,NTFGH,3.22
2023-03-13,NTFGH,8.5
2023-03-14,NTFGH,15.5
2023-03-15,NTFGH,7.9
2023-03-16,NTFGH,4.1
2023-03-17,NTFGH,4.0
2023-03-18,NTFGH,1.9
2023-03-19,NTFGH,2.4
2023-03-20,NTFGH,6.7
2023-03-21,NTFGH,10.7
2023-03-22,NTFGH,8.7
2023-03-23,NTFGH,4.7
2023-03-24,NTFGH,3.7
2023-03-25,NTFGH,2.2
2023-03-26,NTFGH,5.0
2023-03-27,NTFGH,14.2
2023-03-28,NTFGH,12.7
2023-03-29,NTFGH,9.7
2023-03-30,NTFGH,9.2
2023-03-31,NTFGH,7.1
2023-04-01,NTFGH,3.0
2023-04-02,NTFGH,3.1
2023-04-03,NTFGH,13.5
2023-04-04,NTFGH,14.1
2023-04-05,NTFGH,7.2
2023-04-06,NTFGH,12.1
2023-04-07,NTFGH,11.0
2023-04-08,NTFGH,6.3
2023-04-09,NTFGH,16.8
2023-04-10,NTFGH,25.5
2023-04-11,NTFGH,19.9
2023-04-12,NTFGH,17.1
2023-04-13,NTFGH,12.5
2023-04-14,NTFGH,9.1
2023-04-15,NTFGH,6.0
2023-04-16,NTFGH,11.2
2023-04-17,NTFGH,24.72
2023-04-18,NTFGH,27.95
2023-04-19,NTFGH,18.68
2023-04-20,NTFGH,22.12
2023-04-21,NTFGH,8.03
2023-04-22,NTFGH,4.32
2023-04-23,NTFGH,4.74
2023-04-24,NTFGH,10.8
2023-04-25,NTFGH,22.9
2023-04-26,NTFGH,26.2
2023-04-27,NTFGH,22.6
2023-04-28,NTFGH,12.2
2023-04-29,NTFGH,12.1
2023-04-30,NTFGH,16.3
2023-05-01,NTFGH,21.29
2023-05-02,NTFGH,25.48
2023-05-03,NTFGH,23.39
2023-05-04,NTFGH,24.79
2023-05-05,NTFGH,21.05
2023-05-06,NTFGH,18.76
2023-05-07,NTFGH,23.49
2023-05-08,NTFGH,38.0
2023-05-09,NTFGH,31.0
2023-05-10,NTFGH,27.1
2023-05-11,NTFGH,20.5
2023-05-12,NTFGH,11.1
2023-05-13,NTFGH,19.7
2023-05-14,NTFGH,6.9
2023-05-15,NTFGH,27.6
2023-05-16,NTFGH,14.0
2023-05-17,NTFGH,22.1
2023-05-18,NTFGH,14.0
2023-05-19,NTFGH,12.8
2023-05-20,NTFGH,4.7
2023-05-21,NTFGH,5.0
2023-05-22,NTFGH,18.7
2023-05-23,NTFGH,18.2
2023-05-24,NTFGH,17.9
2023-05-25,NTFGH,14.8
2023-05-26,NTFGH,4.2
2023-05-27,NTFGH,4.2
2023-05-28,NTFGH,8.9
2023-05-29,NTFGH,21.2
2023-05-30,NTFGH,16.5
2023-05-31,NTFGH,16.83
2023-06-01,NTFGH,11.11
2023-06-02,NTFGH,2.66
2023-06-03,NTFGH,1.93
2023-06-04,NTFGH,3.0
2023-06-05,NTFGH,3.4
2023-06-06,NTFGH,4.7
2023-06-07,NTFGH,5.8
2023-06-08,NTFGH,2.9
2023-06-09,NTFGH,2.1
2023-06-10,NTFGH,2.3
2023-06-11,NTFGH,2.1
2023-06-12,NTFGH,3.5
2023-06-13,NTFGH,4.6
2023-06-14,NTFGH,3.7
2023-06-15,NTFGH,2.6
2023-06-16,NTFGH,2.3
2023-06-17,NTFGH,2.4
2023-06-18,NTFGH,3.0
2023-06-19,NTFGH,4.8
2023-06-20,NTFGH,4.9
2023-06-21,NTFGH,13.9
2023-06-22,NTFGH,8.8
2023-06-23,NTFGH,6.5
2023-06-24,NTFGH,2.9
2023-06-25,NTFGH,2.2
2023-06-26,NTFGH,5.7
2023-06-27,NTFGH,6.6
2023-06-28,NTFGH,4.5
2023-06-29,NTFGH,2.2
2023-06-30,NTFGH,3.4
2023-07-01,NTFGH,3.9
2023-07-02,NTFGH,8.2
2023-07-03,NTFGH,20.5
2023-07-04,NTFGH,25.9
2023-07-05,NTFGH,23.8
2023-07-06,NTFGH,16.1
2023-07-07,NTFGH,4.8
2023-07-08,NTFGH,4.2
2023-07-09,NTFGH,2.8
2023-07-10,NTFGH,6.8
2023-07-11,NTFGH,6.6
2023-07-12,NTFGH,4.0
2023-07-13,NTFGH,6.7
2023-07-14,NTFGH,9.3
2023-07-15,NTFGH,2.5
2023-07-16,NTFGH,6.9
2023-07-17,NTFGH,14.2
2023-07-18,NTFGH,15.6
2023-07-19,NTFGH,10.8
2023-07-20,NTFGH,9.4
2023-07-21,NTFGH,3.8
2023-07-22,NTFGH,2.1
2023-07-23,NTFGH,1.9
2023-07-24,NTFGH,4.7
2023-07-25,NTFGH,5.4
2023-07-26,NTFGH,6.1
2023-07-27,NTFGH,7.3
2023-07-28,NTFGH,12.0
2023-07-29,NTFGH,3.9
2023-07-30,NTFGH,9.6
2023-07-31,NTFGH,15.22
2023-08-01,NTFGH,19.97
2023-08-02,NTFGH,16.77
2023-08-03,NTFGH,9.4
2023-08-04,NTFGH,10.22
2023-08-05,NTFGH,4.74
2023-08-06,NTFGH,4.49
2023-08-07,NTFGH,11.3
2023-08-08,NTFGH,8.7
2023-08-09,NTFGH,5.5
2023-08-10,NTFGH,9.4
2023-08-11,NTFGH,15.0
2023-08-12,NTFGH,3.8
2023-08-13,NTFGH,4.0
2023-08-14,NTFGH,14.1
2023-08-15,NTFGH,11.5
2023-08-16,NTFGH,7.2
2023-08-17,NTFGH,6.6
2023-08-18,NTFGH,4.3
2023-08-19,NTFGH,4.3
2023-08-20,NTFGH,3.3
2023-08-21,NTFGH,9.0
2023-08-22,NTFGH,16.5
2023-08-23,NTFGH,7.6
2023-08-24,NTFGH,5.9
2023-08-25,NTFGH,3.3
2023-08-26,NTFGH,2.3
2023-08-27,NTFGH,3.0
2023-08-28,NTFGH,6.1
2023-08-29,NTFGH,8.6
2023-08-30,NTFGH,5.8
2023-08-31,NTFGH,3.3
2023-09-01,NTFGH,2.2
2023-09-02,NTFGH,2.4
2023-09-03,NTFGH,5.3
2023-09-04,NTFGH,11.4
2023-09-05,NTFGH,15.8
2023-09-06,NTFGH,14.6
2023-09-07,NTFGH,4.1
2023-09-08,NTFGH,3.2
2023-09-09,NTFGH,2.6
2023-09-10,NTFGH,2.7
2023-09-11,NTFGH,4.6
2023-09-12,NTFGH,3.6
2023-09-13,NTFGH,3.9
2023-09-14,NTFGH,4.2
2023-09-15,NTFGH,2.3
2023-09-16,NTFGH,2.0
2023-09-17,NTFGH,2.8
2023-09-18,NTFGH,6.0
2023-09-19,NTFGH,7.5
2023-09-20,NTFGH,5.6
2023-09-21,NTFGH,4.2
2023-09-22,NTFGH,2.4
2023-09-23,NTFGH,2.3
2023-09-24,NTFGH,2.4
2023-09-25,NTFGH,4.1
2023-09-26,NTFGH,6.6
2023-09-27,NTFGH,11.3
2023-09-28,NTFGH,8.0
2023-09-29,NTFGH,6.6
2023-09-30,NTFGH,2.6
2023-10-01,NTFGH,4.6
2023-10-02,NTFGH,7.4
2023-10-03,NTFGH,7.7
2023-10-04,NTFGH,10.8
2023-10-05,NTFGH,7.5
2023-10-06,NTFGH,4.1
2023-10-07,NTFGH,3.1
2023-10-08,NTFGH,3.0
2023-10-09,NTFGH,18.4
2023-10-10,NTFGH,10.3
2023-10-11,NTFGH,6.8
2023-10-12,NTFGH,6.1
2023-10-13,NTFGH,3.1
2023-10-14,NTFGH,2.6
2023-10-15,NTFGH,4.9
2023-10-16,NTFGH,9.2
2023-10-17,NTFGH,21.0
2023-10-18,NTFGH,16.7
2023-10-19,NTFGH,11.1
2023-10-20,NTFGH,3.7
2023-10-21,NTFGH,2.6
2023-10-22,NTFGH,4.2
2023-10-23,NTFGH,7.2
2023-10-24,NTFGH,8.1
2023-10-25,NTFGH,5.0
2023-10-26,NTFGH,3.0
2023-10-27,NTFGH,2.4
2023-10-28,NTFGH,2.1
2023-10-29,NTFGH,2.4
2023-10-30,NTFGH,6.0
2023-10-31,NTFGH,5.3
2023-11-01,NTFGH,6.0
2023-11-02,NTFGH,2.3
2023-11-03,NTFGH,1.8
2023-11-04,NTFGH,2.0
2023-11-05,NTFGH,1.8
2023-11-06,NTFGH,3.4
2023-11-07,NTFGH,4.2
2023-11-08,NTFGH,3.0
2023-11-09,NTFGH,3.0
2023-11-10,NTFGH,4.1
2023-11-11,NTFGH,2.7
2023-11-12,NTFGH,2.8
2023-11-13,NTFGH,2.4
2023-11-14,NTFGH,5.1
2023-11-15,NTFGH,7.6
2023-11-16,NTFGH,3.6
2023-11-17,NTFGH,3.2
2023-11-18,NTFGH,3.0
2023-11-19,NTFGH,8.1
2023-11-20,NTFGH,12.6
2023-11-21,NTFGH,12.0
2023-11-22,NTFGH,9.2
2023-11-23,NTFGH,4.6
2023-11-24,NTFGH,3.7
2023-11-25,NTFGH,2.3
2023-11-26,NTFGH,2.9
2023-11-27,NTFGH,5.4
2023-11-28,NTFGH,11.5
2023-11-29,NTFGH,10.5
2023-11-30,NTFGH,10.0
2023-12-01,NTFGH,7.8
2023-12-02,NTFGH,5.8
2023-12-03,NTFGH,13.3
2023-12-04,NTFGH,19.0
2023-12-05,NTFGH,19.5
2023-12-06,NTFGH,16.7
2023-12-07,NTFGH,14.0
2023-12-08,NTFGH,8.5
2023-12-09,NTFGH,6.3
2023-12-10,NTFGH,7.8
2023-12-11,NTFGH,9.1
2023-12-12,NTFGH,16.5
2023-12-13,NTFGH,16.5
2023-12-14,NTFGH,11.3
2023-12-15,NTFGH,17.3
2023-12-16,NTFGH,5.2
2023-12-17,NTFGH,11.0
2023-12-18,NTFGH,17.3
2023-12-19,NTFGH,22.3
2023-12-20,NTFGH,20.2
2023-12-21,NTFGH,11.6
2023-12-22,NTFGH,15.1
2023-12-23,NTFGH,5.8
2023-12-24,NTFGH,7.7
2023-12-25,NTFGH,4.3
2023-12-26,NTFGH,7.9
2023-12-27,NTFGH,16.9
2023-12-28,NTFGH,7.2
2023-12-29,NTFGH,4.0
2023-12-30,NTFGH,2.9
2023-12-31,NTFGH,3.0
2024-01-01,NTFGH,5.1
2024-01-02,NTFGH,8.1
2024-01-03,NTFGH,17.9
2024-01-04,NTFGH,10.1
2024-01-05,NTFGH,8.9
2024-01-06,NTFGH,3.9
2024-01-07,NTFGH,3.8
2024-01-08,NTFGH,16.0
2024-01-09,NTFGH,17.5
2024-01-10,NTFGH,14.7
2024-01-11,NTFGH,13.0
2024-01-12,NTFGH,5.3
2024-01-13,NTFGH,2.4
2024-01-14,NTFGH,3.4
2024-01-15,NTFGH,7.8
2024-01-16,NTFGH,10.4
2024-01-17,NTFGH,6.5
2024-01-18,NTFGH,4.0
2024-01-19,NTFGH,4.1
2024-01-20,NTFGH,3.4
2024-01-21,NTFGH,3.8
2024-01-22,NTFGH,7.2
2024-01-23,NTFGH,6.6
2024-01-24,NTFGH,6.8
2024-01-25,NTFGH,3.0
2024-01-26,NTFGH,2.4
2024-01-27,NTFGH,2.5
2024-01-28,NTFGH,4.1
2024-01-29,NTFGH,8.8
2024-01-30,NTFGH,7.7
2024-01-31,NTFGH,7.3
2024-02-01,NTFGH,5.7
2024-02-02,NTFGH,5.8
2024-02-03,NTFGH,2.7
2024-02-04,NTFGH,2.5
2024-02-05,NTFGH,4.8
2024-02-06,NTFGH,4.6
2024-02-07,NTFGH,5.1
2024-02-08,NTFGH,2.5
2024-02-09,NTFGH,2.0
2024-02-10,NTFGH,1.7
2024-02-11,NTFGH,1.7
2024-02-12,NTFGH,1.9
2024-02-13,NTFGH,3.5
2024-02-14,NTFGH,6.3
2024-02-15,NTFGH,6.5
2024-02-16,NTFGH,6.8
2024-02-17,NTFGH,4.6
2024-02-18,NTFGH,4.3
2024-02-19,NTFGH,10.7
2024-02-20,NTFGH,11.4
2024-02-21,NTFGH,5.5
2024-02-22,NTFGH,3.3
2024-02-23,NTFGH,3.8
2024-02-24,NTFGH,2.5
2024-02-25,NTFGH,2.3
2024-02-26,NTFGH,4.6
2024-02-27,NTFGH,7.9
2024-02-28,NTFGH,10.2
2024-02-29,NTFGH,5.2
2024-03-01,NTFGH,3.0
2024-03-02,NTFGH,3.0
2024-03-03,NTFGH,2.4
2024-03-04,NTFGH,6.6
2024-03-05,NTFGH,5.6
2024-03-06,NTFGH,3.3
2024-03-07,NTFGH,2.7
2024-03-08,NTFGH,2.4
2024-03-09,NTFGH,2.7
2024-03-10,NTFGH,1.9
2024-03-11,NTFGH,2.7
2024-03-12,NTFGH,4.8
2024-03-13,NTFGH,4.7
2024-03-14,NTFGH,5.9
2024-03-15,NTFGH,3.4
2024-03-16,NTFGH,2.6
2024-03-17,NTFGH,4.3
2024-03-18,NTFGH,8.4
2024-03-19,NTFGH,7.1
2024-03-20,NTFGH,5.8
2024-03-21,NTFGH,7.7
2024-03-22,NTFGH,4.3
2024-03-23,NTFGH,2.0
2024-03-24,NTFGH,2.6
2024-03-25,NTFGH,4.1
2024-03-26,NTFGH,7.1
2024-03-27,NTFGH,5.1
2024-03-28,NTFGH,2.9
2024-03-29,NTFGH,2.1
2024-03-30,NTFGH,1.6
2024-03-31,NTFGH,2.5
2024-04-01,NTFGH,2.1
2024-04-02,NTFGH,2.6
2024-04-03,NTFGH,2.6
2024-04-04,NTFGH,3.1
2024-04-05,NTFGH,2.3
2024-04-06,NTFGH,1.7
2024-04-07,NTFGH,1.8
2024-04-08,NTFGH,3.0
2024-04-09,NTFGH,2.5
2024-04-10,NTFGH,1.6
2024-04-11,NTFGH,2.3
2024-04-12,NTFGH,2.8
2024-04-13,NTFGH,1.8
2024-04-14,NTFGH,1.7
2024-04-15,NTFGH,4.2
2024-04-16,NTFGH,5.0
2024-04-17,NTFGH,2.8
2024-04-18,NTFGH,2.6
2024-04-19,NTFGH,3.1
2024-04-20,NTFGH,2.0
2024-04-21,NTFGH,2.6
2024-04-22,NTFGH,3.2
2024-04-23,NTFGH,5.2
2024-04-24,NTFGH,5.2
2024-04-25,NTFGH,2.7
2024-04-26,NTFGH,3.1
2024-04-27,NTFGH,2.0
2024-04-28,NTFGH,1.7
2024-04-29,NTFGH,2.1
2024-04-30,NTFGH,3.5
2024-05-01,NTFGH,2.1
2024-05-02,NTFGH,3.6
2024-05-03,NTFGH,5.8
2024-05-04,NTFGH,2.3
2024-05-05,NTFGH,4.0
2024-05-06,NTFGH,8.3
2024-05-07,NTFGH,7.4
2024-05-08,NTFGH,4.8
2024-05-09,NTFGH,6.1
2024-05-10,NTFGH,4.6
2024-05-11,NTFGH,6.25
2024-05-12,NTFGH,12.31
2024-05-13,NTFGH,20.4
2024-05-14,NTFGH,20.0
2024-05-15,NTFGH,8.5
2024-05-16,NTFGH,3.2
2024-05-17,NTFGH,2.4
2024-05-18,NTFGH,2.3
2024-05-19,NTFGH,2.6
2024-05-20,NTFGH,4.7
2024-05-21,NTFGH,6.5
2024-05-22,NTFGH,3.6
2024-05-23,NTFGH,4.9
2024-05-24,NTFGH,4.3
2024-05-25,NTFGH,2.1
2024-05-26,NTFGH,3.0
2024-05-27,NTFGH,4.1
2024-05-28,NTFGH,6.2
2024-05-29,NTFGH,5.4
2024-05-30,NTFGH,5.0
2024-05-31,NTFGH,3.4
2024-06-01,NTFGH,2.3
2024-06-02,NTFGH,2.9
2024-06-03,NTFGH,6.1
2024-06-04,NTFGH,10.3
2024-06-05,NTFGH,7.9
2024-06-06,NTFGH,7.7
2024-06-07,NTFGH,5.4
2024-06-08,NTFGH,2.7
2024-06-09,NTFGH,2.6
2024-06-10,NTFGH,8.0
2024-06-11,NTFGH,11.9
2024-06-12,NTFGH,12.3
2024-06-13,NTFGH,4.0
2024-06-14,NTFGH,5.0
2024-06-15,NTFGH,2.2
2024-06-16,NTFGH,2.0
2024-06-17,NTFGH,2.0
2024-06-18,NTFGH,6.2
2024-06-19,NTFGH,9.0
2024-06-20,NTFGH,7.4
2024-06-21,NTFGH,2.7
2024-06-22,NTFGH,2.0
2024-06-23,NTFGH,3.4
2024-06-24,NTFGH,5.2
2024-06-25,NTFGH,5.4
2024-06-26,NTFGH,5.6
2024-06-27,NTFGH,5.5
2024-06-28,NTFGH,4.0
2024-06-29,NTFGH,2.6
2024-06-30,NTFGH,3.9
2024-07-01,NTFGH,6.8
2024-07-02,NTFGH,12.3
2024-07-03,NTFGH,8.1
2024-07-04,NTFGH,4.0
2024-07-05,NTFGH,2.6
2024-07-06,NTFGH,3.6
2024-07-07,NTFGH,2.9
2024-07-08,NTFGH,5.2
2024-07-09,NTFGH,6.5
2024-07-10,NTFGH,6.7
2024-07-11,NTFGH,2.6
2024-07-12,NTFGH,3.0
2024-07-13,NTFGH,2.9
2024-07-14,NTFGH,3.4
2024-07-15,NTFGH,6.1
2024-07-16,NTFGH,5.8
2024-07-17,NTFGH,7.1
2024-07-18,NTFGH,6.9
2024-07-19,NTFGH,4.4
2024-07-20,NTFGH,2.2
2024-07-21,NTFGH,2.4
2024-07-22,NTFGH,4.7
2024-07-23,NTFGH,12.4
2024-07-24,NTFGH,5.2
2024-07-25,NTFGH,5.2
2024-07-26,NTFGH,2.6
2024-07-27,NTFGH,1.7
2024-07-28,NTFGH,1.6
2024-07-29,NTFGH,2.95
2024-07-30,NTFGH,4.5
2024-07-31,NTFGH,5.47
2024-08-01,NTFGH,2.87
2024-08-02,NTFGH,2.06
2024-08-03,NTFGH,1.72
2024-08-04,NTFGH,1.88
2024-08-05,NTFGH,2.0
2024-08-06,NTFGH,2.6
2024-08-07,NTFGH,1.6
2024-08-08,NTFGH,1.8
2024-08-09,NTFGH,1.8
2024-08-10,NTFGH,1.7
2024-08-11,NTFGH,2.6
2024-08-12,NTFGH,5.7
2024-08-13,NTFGH,4.5
2024-08-14,NTFGH,4.6
2024-08-15,NTFGH,7.7
2024-08-16,NTFGH,2.8
2024-08-17,NTFGH,1.6
2024-08-18,NTFGH,1.8
2024-08-19,NTFGH,2.4
2024-08-20,NTFGH,3.5
2024-08-21,NTFGH,2.5
2024-08-22,NTFGH,1.8
2024-08-23,NTFGH,1.7
2024-08-24,NTFGH,1.7
2024-08-25,NTFGH,1.4
2024-08-26,NTFGH,2.1
2024-08-27,NTFGH,2.1
2024-08-28,NTFGH,2.3
2024-08-29,NTFGH,1.9
2024-08-30,NTFGH,1.9
2024-08-31,NTFGH,1.8
2024-09-01,NTFGH,1.9
2024-09-02,NTFGH,2.6
2024-09-03,NTFGH,4.2
2024-09-04,NTFGH,2.6
2024-09-05,NTFGH,2.1
2024-09-06,NTFGH,2.1
2024-09-07,NTFGH,2.0
2024-09-08,NTFGH,2.4
2024-09-09,NTFGH,2.8
2024-09-10,NTFGH,6.4
2024-09-11,NTFGH,4.0
2024-09-12,NTFGH,3.7
2024-09-13,NTFGH,2.5
2024-09-14,NTFGH,1.7
2024-09-15,NTFGH,2.2
2024-09-16,NTFGH,3.3
2024-09-17,NTFGH,5.6
2024-09-18,NTFGH,4.7
2024-09-19,NTFGH,3.5
2024-09-20,NTFGH,3.2
2024-09-21,NTFGH,1.7
2024-09-22,NTFGH,2.1
2024-09-23,NTFGH,4.9
2024-09-24,NTFGH,4.6
2024-09-25,NTFGH,5.7
2024-09-26,NTFGH,2.7
2024-09-27,NTFGH,2.1
2024-09-28,NTFGH,2.0
2024-09-29,NTFGH,2.3
2024-09-30,NTFGH,5.0
2024-10-01,NTFGH,8.4
2024-10-02,NTFGH,4.0
2024-10-03,NTFGH,3.7
2024-10-04,NTFGH,1.9
2024-10-05,NTFGH,1.5
2024-10-06,NTFGH,2.0
2024-10-07,NTFGH,5.2
2024-10-08,NTFGH,5.3
2024-10-09,NTFGH,2.1
2024-10-10,NTFGH,1.9
2024-10-11,NTFGH,1.7
2024-10-12,NTFGH,1.9
2024-10-13,NTFGH,1.7
2024-10-14,NTFGH,2.6
2024-10-15,NTFGH,5.4
2024-10-16,NTFGH,2.6
2024-10-17,NTFGH,1.6
2024-10-18,NTFGH,1.7
2024-10-19,NTFGH,1.4
2024-10-20,NTFGH,1.7
2024-10-21,NTFGH,1.7
2024-10-22,NTFGH,2.03
2024-10-23,NTFGH,3.3
2024-10-24,NTFGH,2.5
2024-10-25,NTFGH,3.6
2024-10-26,NTFGH,2.1
2024-10-27,NTFGH,2.0
2024-10-28,NTFGH,2.7
2024-10-29,NTFGH,4.4
2024-10-30,NTFGH,2.8
2024-10-31,NTFGH,2.1
2024-11-01,NTFGH,2.7
2024-11-02,NTFGH,2.3
2024-11-03,NTFGH,2.2
2024-11-04,NTFGH,2.8
2024-11-05,NTFGH,3.1
2024-11-06,NTFGH,2.7
2024-11-07,NTFGH,3.0
2024-11-08,NTFGH,2.1
2024-11-09,NTFGH,2.0
2024-11-10,NTFGH,2.0
2024-11-11,NTFGH,2.5
2024-11-12,NTFGH,4.5
2024-11-13,NTFGH,3.3
2024-11-14,NTFGH,2.2
2024-11-15,NTFGH,2.1
2024-11-16,NTFGH,1.4
2024-11-17,NTFGH,1.9
2024-11-18,NTFGH,3.0
2024-11-19,NTFGH,2.9
2024-11-20,NTFGH,2.3
2024-11-21,NTFGH,2.1
2024-11-22,NTFGH,2.3
2024-11-23,NTFGH,2.0
2024-11-24,NTFGH,1.8
2024-11-25,NTFGH,2.9
2024-11-26,NTFGH,3.2
2024-11-27,NTFGH,2.5
2024-11-28,NTFGH,2.3
2024-11-29,NTFGH,2.4
2024-11-30,NTFGH,1.7
2024-12-01,NTFGH,2.0
2024-12-02,NTFGH,3.8
2024-12-03,NTFGH,4.03
2024-12-04,NTFGH,2.6
2024-12-05,NTFGH,3.4
2024-12-06,NTFGH,2.13
2024-12-07,NTFGH,2.3
2024-12-08,NTFGH,3.1
2024-12-09,NTFGH,7.7
2024-12-10,NTFGH,4.9
2024-12-11,NTFGH,2.5
2024-12-12,NTFGH,2.8
2024-12-13,NTFGH,2.2
2024-12-14,NTFGH,1.8
2024-12-15,NTFGH,1.8
2024-12-16,NTFGH,3.0
2024-12-17,NTFGH,3.9
2024-12-18,NTFGH,2.8
2024-12-19,NTFGH,1.9
2024-12-20,NTFGH,2.0
2024-12-21,NTFGH,1.9
2024-12-22,NTFGH,2.03
2024-12-23,NTFGH,3.3
2024-12-24,NTFGH,2.9
2024-12-25,NTFGH,2.2
2024-12-26,NTFGH,2.2
2024-12-27,NTFGH,3.1
2024-12-28,NTFGH,2.7
2024-12-29,NTFGH,2.8
2024-12-30,NTFGH,7.6
2024-12-31,NTFGH,3.9
2025-01-01,NTFGH,3.0
2025-01-02,NTFGH,5.2
2025-01-03,NTFGH,4.7
2025-01-04,NTFGH,3.1
2025-01-05,NTFGH,5.0
2025-01-06,NTFGH,16.6
2025-01-07,NTFGH,8.2
2025-01-08,NTFGH,4.9
2025-01-09,NTFGH,2.5
2025-01-10,NTFGH,2.9
2025-01-11,NTFGH,1.9
2025-01-12,NTFGH,2.1
2025-01-13,NTFGH,2.8
2025-01-14,NTFGH,3.2
2025-01-15,NTFGH,3.0
2025-01-16,NTFGH,5.2
2025-01-17,NTFGH,3.2
2025-01-18,NTFGH,2.1
2025-01-19,NTFGH,2.9
2025-01-20,NTFGH,5.3
2025-01-21,NTFGH,11.0
2025-01-22,NTFGH,6.6
2025-01-23,NTFGH,4.1
2025-01-24,NTFGH,2.2
2025-01-25,NTFGH,1.7
2025-01-26,NTFGH,1.6
2025-01-27,NTFGH,3.4
2025-01-28,NTFGH,1.8
2025-01-29,NTFGH,1.5
2025-01-30,NTFGH,2.3
2025-01-31,NTFGH,2.5
2025-02-01,NTFGH,2.7
2025-02-02,NTFGH,2.8
2025-02-03,NTFGH,4.0
2025-02-04,NTFGH,6.2
2025-02-05,NTFGH,6.8
2025-02-06,NTFGH,5.7
2025-02-07,NTFGH,4.3
2025-02-08,NTFGH,2.9
2025-02-09,NTFGH,3.2
2025-02-10,NTFGH,6.0
2025-02-11,NTFGH,10.0
2025-02-12,NTFGH,4.2
2025-02-13,NTFGH,4.2
2025-02-14,NTFGH,2.4
2025-02-15,NTFGH,2.8
2025-02-16,NTFGH,2.0
2025-02-17,NTFGH,5.2
2025-02-18,NTFGH,7.2
2025-02-19,NTFGH,3.4
2025-02-20,NTFGH,3.1
2025-02-21,NTFGH,2.1
2025-02-22,NTFGH,1.8
2025-02-23,NTFGH,2.0
